filename,emotion,tempo,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,zcr_mean,zcr_std,tonnetz_mean,tonnetz_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,contrast_7_mean,contrast_7_std
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_whip_neutral.wav,neutral,95.703125,0.03740675,0.02529527,1837.7206493212184,1842.0993669719437,1914.0591979592311,526.0030411943605,3056.63818359375,2697.055086031971,0.010785663,0.032947768,0.09456380208333333,0.1769948700989414,-0.06053332331859097,0.11559430127457808,-412.2617,124.26444,87.34382,61.559635,15.313894,41.68823,33.30326,30.040314,11.849329,19.362484,2.6935048,29.867695,3.3927267,16.66003,-13.153159,29.220102,0.83019,15.002871,9.135874,11.982931,-11.984915,18.2056,12.278265,11.738397,-3.0184886,9.698414,0.37986165,0.3118796,0.70880294,0.32889828,0.421695,0.3204218,0.27377456,0.3464963,0.28992212,0.33888733,0.42238817,0.3474922,0.6264954,0.2790053,0.43369758,0.32521904,0.27735698,0.3049085,0.25792044,0.33109573,0.25112787,0.31679806,0.25500667,0.3275447,22.626794881818732,7.876936441518302,20.546897383450215,9.129852917927716,23.798541470580105,9.764150831431005,19.195401430606307,7.158292385623681,20.98091536137158,8.277989601357017,21.759977096305935,7.570616641640719,46.90413434200761,5.230899363794712
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_white_neutral.wav,neutral,92.28515625,0.024147568,0.017195148,2686.484681603861,2026.8983236177335,2174.1108216793286,528.0432343075564,4505.364600648271,2778.9579335485037,0.020593172,0.045532927,0.14130028257978725,0.19767815628522808,-0.03432655563858113,0.20029740946667576,-422.8277,112.81049,54.193054,65.17907,5.076656,40.063896,28.355808,35.26958,3.5846698,19.63048,-5.1313357,24.73947,-3.0042877,13.23574,-14.135556,21.422604,-4.2408905,10.716247,4.7695217,12.266055,-13.489137,14.374558,14.278327,14.566235,-3.1128018,10.790848,0.21217655,0.33569553,0.4103111,0.36932087,0.49666587,0.37310952,0.19992878,0.24251078,0.12063203,0.18897994,0.1626127,0.19025558,0.53793883,0.3425797,0.6418197,0.30727297,0.2724743,0.26374894,0.14004633,0.20469639,0.12813948,0.19928692,0.16098717,0.25863165,25.141976415767125,5.959117255348206,24.415427019712133,8.791870086956592,24.06820800797352,9.040652704813883,19.812647784295155,7.076076854605524,21.599197696973732,7.3519376021088005,22.50393621423373,7.260887914730796,48.58055985943025,5.922247392223082
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_wife_neutral.wav,neutral,107.666015625,0.042961556,0.026332047,2447.300284751896,1941.7401388725102,2153.018514913394,561.3700687371282,4149.49951171875,2918.402645758904,0.03149532,0.071369626,0.13773600260416666,0.18203304200752474,0.05508300779488768,0.21934538503734544,-364.02444,94.199295,69.65165,57.457893,-4.6298285,36.406635,18.909363,29.349905,2.1804867,20.120342,-12.561125,22.280369,-3.275544,15.989128,-22.478718,21.572762,6.3689175,13.611729,-4.3855677,11.929504,-14.614122,11.728347,13.99671,16.459082,-14.340896,12.719167,0.17863257,0.31999567,0.37920508,0.34715793,0.49451166,0.37982163,0.16977376,0.23905338,0.117984146,0.23226786,0.1482053,0.17734098,0.5194006,0.34663954,0.5844106,0.3020928,0.20105112,0.22311793,0.1106366,0.19460943,0.14164196,0.24598879,0.1399054,0.2544727,26.056670468845535,7.007437756430821,25.753832587217115,8.26799164808671,27.71556889337144,8.423137644147001,22.967706255885545,6.67695659331205,22.554609768150275,7.384803059950819,23.23507904732922,5.908344030689384,46.66685890698176,5.314666048812531
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_wire_neutral.wav,neutral,95.703125,0.031034729,0.017517393,2244.0210242397084,1803.0010506109086,2010.7398007859492,608.4200051375735,3865.770721435547,2707.55964346452,0.011818816,0.02968076,0.11475626627604167,0.17290113897148793,0.09742535457624661,0.187108016648198,-399.10318,105.40276,76.73657,58.742542,-6.8642125,42.528275,18.261127,26.300093,-1.556828,21.232002,-4.823912,22.426712,-0.08774813,15.654402,-14.605309,21.123898,2.1722813,13.961575,7.921806,11.548555,-17.657707,13.53141,6.219209,11.45917,-0.75428486,8.35934,0.14169644,0.22610879,0.16826022,0.3044092,0.32391712,0.28227857,0.31488654,0.30921835,0.1271315,0.23015496,0.13436371,0.23800845,0.23049287,0.26684567,0.7668285,0.23180403,0.701498,0.33213514,0.22320102,0.23354663,0.18064137,0.2575218,0.20641856,0.2894321,22.853035939609345,6.29082899923598,26.157107083686522,9.033368685439607,26.071992175028868,8.25325455297238,24.30691556432509,7.640683781900073,24.06590747669117,7.474445163556141,24.438974062353974,6.394676246756855,48.430357175201515,5.521104919067348
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_witch_neutral.wav,neutral,89.10290948275862,0.023621798,0.015493871,2751.650702512956,1928.161956214536,2072.5092060471447,486.84289345671095,4464.087701612903,2633.327555246365,0.020661594,0.036316782,0.1576308383736559,0.1859570479761867,-0.04825508158671272,0.1802786585468355,-413.77878,96.86083,45.06592,78.55175,3.3051898,38.871304,38.145603,32.080215,1.0898565,19.370445,-4.7901626,24.575802,-4.0850797,13.420246,-16.892118,21.188711,-0.1606709,10.498267,7.125652,12.28097,-15.471739,13.784931,12.669117,12.29976,0.83572173,9.887759,0.25286224,0.3427968,0.45218956,0.3048002,0.5316418,0.35629347,0.20019695,0.23402172,0.14480297,0.21377581,0.20918307,0.2313287,0.54322994,0.36539117,0.53230435,0.3013953,0.23849943,0.26980498,0.21293467,0.3088729,0.20976739,0.3044439,0.23470731,0.33508766,24.327111737041843,7.520029208542662,22.55206216744629,9.407395892595488,23.430710987435067,9.355303600402365,20.277415368795516,6.885591907349469,22.7275329988089,7.598301938211758,22.680533315731726,7.088794661372741,48.09606733027914,5.803360811011309
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_yearn_neutral.wav,neutral,112.34714673913044,0.04098909,0.02026398,2030.8044823745352,1738.416240247556,1998.2849885173857,401.51895819567187,3336.2021841653964,2396.0465032569377,0.010523737,0.031329885,0.10707650533536585,0.16420309155327234,0.06590849885148173,0.19656247593877516,-376.35147,83.629326,79.262375,53.95644,-0.8537446,37.297585,26.828857,32.750523,10.835933,18.307236,-12.408062,23.150064,-5.3878927,15.720766,-26.638412,21.49015,3.876735,15.602363,0.551861,12.449378,-22.722645,13.736724,15.536666,16.093592,-13.337273,8.219802,0.1001963,0.22229128,0.2372578,0.28175867,0.49999702,0.38834214,0.13452803,0.17083487,0.0503626,0.12334937,0.057762757,0.09002669,0.32144785,0.23515359,0.7348081,0.32417744,0.33959532,0.2987994,0.14627267,0.20401482,0.093623035,0.19414,0.09660876,0.20762812,26.462077418287024,6.684111412625697,26.882599333778572,7.316603435846842,27.60276058155818,6.739413944414998,22.334561319348836,6.355078912121389,24.615787299428142,7.492963188758194,25.044218094021172,5.844375767594269,46.43497061806677,4.7563700700926494
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_yes_neutral.wav,neutral,103.359375,0.038602013,0.025508346,3095.8654750685746,2564.081948067899,2067.1634153976224,498.2587737216389,4796.771382176599,3161.0863486123653,0.02774922,0.05161463,0.21176076489825582,0.26400345657963326,-0.08042415218269157,0.17640598510226693,-367.5217,84.32933,53.752502,81.44239,13.1924095,45.062294,24.116165,34.798927,4.7525406,13.533355,-5.518873,29.22271,-2.1170166,12.478187,-16.233864,23.5524,-3.7767184,12.916292,6.405775,16.645226,-18.235815,16.47752,12.17598,13.682874,-6.50859,10.73856,0.3476289,0.32136172,0.6328882,0.40457478,0.28917378,0.30997142,0.13750972,0.19695482,0.16117176,0.18106885,0.3917597,0.32534963,0.5781752,0.29871172,0.28346944,0.2658263,0.13355243,0.18354504,0.13929096,0.20063353,0.1316744,0.1964249,0.16836849,0.26475826,24.452644240525082,8.424409739258978,21.875108887754784,8.13615253493509,23.59863182789826,8.912171036917034,20.333970500178218,7.2985405492952555,22.293613004492443,7.722982993165065,23.342311258503106,6.887838615328439,48.518478119892016,5.662941822185755
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_young_neutral.wav,neutral,99.38401442307692,0.027794676,0.012981851,2181.403021592781,1735.61040428999,2054.955673754553,362.79737208054655,3710.8071067116475,2249.5891002791836,0.009070877,0.026555782,0.11455189098011363,0.16671233898453633,-0.04057327891012197,0.2168868078999915,-400.65723,86.65606,65.9971,54.535126,0.10705311,37.2237,29.905724,34.58878,4.891225,16.777813,-6.5942593,21.741896,-0.5755743,11.805125,-22.181755,22.245329,-5.7729526,10.847144,10.950367,18.432785,-16.393797,14.0670805,8.440739,13.579811,-7.788707,8.809702,0.1714962,0.24789251,0.4143729,0.36032423,0.15588401,0.17831805,0.056928243,0.13028423,0.08566209,0.13166957,0.38234928,0.28045055,0.7934893,0.30489233,0.38823023,0.26770464,0.1146035,0.17043786,0.061066087,0.11056098,0.08525096,0.13094185,0.09638827,0.23119585,28.37742031067535,6.052164156492989,27.77520695237573,7.8365286123799915,27.364986259460537,7.52267901620143,23.459693502224777,7.204770251898988,25.061836268347705,7.7653712036391696,24.46629819544543,6.59371754043387,49.086638644971075,5.905226388188237
D:\AI\EmoSpeech\dataset\TESS\YAF_neutral\YAF_youth_neutral.wav,neutral,95.703125,0.025649955,0.015322464,2674.4453788494347,1988.0488039255606,2280.698254584909,635.1214529798051,4702.457944808468,2859.4686508804966,0.028467668,0.05589754,0.15563046034946237,0.196546488501712,0.05737871106261541,0.18053632805749895,-410.02847,92.01232,61.157104,57.300823,8.76332,36.803024,32.87679,32.65716,3.0627556,17.730536,-6.7165895,22.499763,1.9040148,14.582392,-15.738101,22.864418,-2.713687,10.057463,0.32584086,11.178894,-15.773333,12.972705,8.622425,13.636694,-4.4719706,9.679771,0.18018226,0.27610415,0.19023,0.30378664,0.27844754,0.32649788,0.38240382,0.359878,0.16063818,0.21915394,0.13976102,0.25158572,0.1974024,0.2459633,0.5745383,0.28683937,0.81772566,0.23568797,0.31249523,0.264671,0.17437553,0.26810467,0.15808271,0.24932091,20.12657542232643,5.678430617122103,24.348116527000197,8.56363432567505,26.038848194070006,8.653992629034166,21.79561384363089,7.357609382464506,22.873649780526858,7.26113787941303,23.267486782162713,6.122307064160397,47.123459649698354,4.473655650427896
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_back_ps.wav,pleasant_surprised,99.38401442307692,0.03388433,0.025970936,3100.4201233269064,1827.4217751784338,2350.041734883534,482.3961060148814,5474.0093994140625,2384.1974746566066,0.031345136,0.04427289,0.178338623046875,0.19673801142616218,-0.005210108112352478,0.10608790193163681,-336.05035,137.18628,43.216785,57.369457,-27.274609,47.452488,-8.351801,29.960114,-11.8136425,25.354805,-3.6745186,24.619835,-8.272299,14.155082,-11.591593,27.3328,-7.1716185,15.153747,4.459198,21.731918,-10.753101,20.609306,6.2343707,19.12616,-3.9878788,21.15649,0.33274224,0.31889102,0.38850418,0.3744307,0.41835174,0.37674677,0.309155,0.29976147,0.2955472,0.29670954,0.2907278,0.28554964,0.297631,0.3036269,0.35564193,0.35327137,0.33895683,0.3171951,0.33414683,0.28409106,0.35180005,0.31698212,0.31688634,0.28863725,17.559906465126975,3.8977352018217655,17.999916594695442,7.2511815585434105,20.22525404664586,7.520329547959275,18.22535246145214,6.812720748707715,18.740071525952324,5.4446308069215,19.16633048352133,4.751031299674677,47.30044254108407,5.801073607369126
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_bar_ps.wav,pleasant_surprised,107.666015625,0.038295127,0.02438284,2792.999538687929,1971.1404452901677,2175.8454824780156,486.54118434562037,4622.4609375,2644.1911426889483,0.018107742,0.030606052,0.17333358373397437,0.20792192518205474,-0.007372549216091966,0.12252723956128325,-342.18314,115.556,58.766502,67.36777,-19.15718,39.420868,-18.523998,32.98067,-19.77828,35.125347,-4.1720176,20.687952,-4.9591303,19.799812,-13.773347,24.560404,-7.7985086,21.63829,5.038898,19.286194,-14.979464,22.54276,7.3015122,18.438368,-6.47558,24.42009,0.3288332,0.32951954,0.31352398,0.3695361,0.2249291,0.30614156,0.19074775,0.24410789,0.2060082,0.27395844,0.19421898,0.26037574,0.2294492,0.2986436,0.24057156,0.2759676,0.3487625,0.36457533,0.40061623,0.3477302,0.38420138,0.32123613,0.3639444,0.34720716,17.632734644998717,4.121028399299769,18.636711286538304,7.607793369673489,22.978025410387644,8.12234112063393,20.018913461005738,6.6221337899927635,21.244194934691446,6.718311150112979,20.909311315629203,4.761496729295302,47.652333464338156,5.704095795901769
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_base_ps.wav,pleasant_surprised,143.5546875,0.028666742,0.019821327,3888.343866147788,2612.151177830375,2297.15531923695,474.90151919556394,6002.129985010901,3061.5272078610583,0.027253456,0.035439312,0.2744935501453488,0.2866615974794313,-0.0053456729578778795,0.08906622169964594,-360.8485,117.926216,25.322235,79.841446,2.3893158,42.40082,-2.2535644,33.121067,-11.852676,30.626535,-11.226645,23.039057,-7.2958674,15.003832,-11.598573,23.813702,-9.987568,20.45506,4.051368,22.854427,-11.136248,18.321602,3.5026484,17.009983,-6.3304543,19.567574,0.35271466,0.3548979,0.36334476,0.37693042,0.28309244,0.31459725,0.27878067,0.33740276,0.2066287,0.25178725,0.17214404,0.24633268,0.25631806,0.3109292,0.3594902,0.35379192,0.38232297,0.35984874,0.37864566,0.32863846,0.34715217,0.3115743,0.35652056,0.3346132,17.71797543953387,3.617782561000309,17.0173782525678,6.537670069535671,19.990733772175172,7.8233962537645425,18.09146406024174,6.124267917587318,18.20866004360091,5.641152577191362,18.99812385894898,3.6919208883687253,48.0652188782019,4.506099272387911
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_bath_ps.wav,pleasant_surprised,143.5546875,0.030647874,0.024604555,3428.2606061536385,1974.0155658757503,2407.846335866235,566.5954566611655,5914.244469930959,2479.8828494099444,0.037395366,0.053303815,0.2025345203488372,0.20168235872718035,-0.004934697986066855,0.10505080439892953,-355.57822,149.65932,36.35488,58.28445,-23.324913,49.035416,-6.2525764,28.049112,-14.033325,26.789398,-0.56283224,23.714767,-3.926711,13.280559,-10.572517,24.200071,-5.073334,15.561131,7.4291334,19.53385,-9.865099,20.815662,2.5000637,19.329344,-1.2428336,20.69114,0.3673163,0.32356346,0.39189604,0.36973077,0.434711,0.38281605,0.32473937,0.30843705,0.2750437,0.2695296,0.2982319,0.31362113,0.32955033,0.3384719,0.35713896,0.31949922,0.4075835,0.31580737,0.53062433,0.3502322,0.4563901,0.32139534,0.40401965,0.33291665,18.607904010074837,4.224106408300906,16.90905094576708,6.781740639885942,19.908973410199167,8.058953552696691,17.897599373642137,6.3793409279566475,18.654028260725948,5.577551277496127,18.879497360380178,5.167985412150465,47.57542593693134,5.771480427997615
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_bean_ps.wav,pleasant_surprised,89.10290948275862,0.031638414,0.026329428,2975.4854421346395,1947.7638924705236,2346.9777059839726,511.06831383706617,5343.20068359375,2497.5890988811025,0.021923875,0.036238443,0.1661650988520408,0.2139915810045619,0.005956494289477231,0.15004368184694133,-396.72778,118.47696,38.490803,53.916073,-2.6914496,33.76886,20.470499,30.904943,-6.305746,26.15772,-11.849256,19.123545,-19.734636,17.551083,-18.201674,23.537937,-12.952421,25.049244,-1.4721566,14.603548,-11.106322,18.331778,3.903112,19.682093,-1.4319966,19.497326,0.34600475,0.36320195,0.27913356,0.30546185,0.25905225,0.33986875,0.19604594,0.2586098,0.23669168,0.31826988,0.19791523,0.27842456,0.15548705,0.23295791,0.22825393,0.29344502,0.32272047,0.3679283,0.36176774,0.35091978,0.41456035,0.38912055,0.3651287,0.3389223,16.427729756711987,5.544842232659582,18.826224080608863,8.271803467944725,23.4577579501111,9.241246054325725,18.636608161096635,6.113215078564858,20.574918125967713,6.138128971331499,20.308028696508742,6.252846533098389,49.25756776159536,5.596952377223755
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_beg_ps.wav,pleasant_surprised,129.19921875,0.027326424,0.019051893,3152.00204036401,1834.933334931322,2342.7346791919363,506.4273505516854,5515.156693892045,2333.6554050312952,0.027858192,0.04080362,0.172166700487013,0.19768761289205544,-0.0007431076650598416,0.10538716022442539,-357.6702,132.20859,43.02637,63.564358,-15.62549,38.20215,3.8734677,30.53971,-15.898447,29.896782,-10.573423,25.0623,-13.148229,15.906536,-8.385997,26.08057,-8.855548,17.694466,6.0237985,21.52097,-7.8421736,19.048086,6.350249,19.420525,-5.884362,19.63136,0.33391353,0.3664786,0.29732227,0.35095453,0.24395992,0.2972708,0.20984323,0.23512623,0.29620945,0.3109782,0.33833092,0.35035866,0.34599942,0.33625823,0.4144345,0.38139236,0.39710224,0.36632714,0.38825554,0.30780998,0.39445186,0.3299629,0.34992072,0.32572916,18.072832112052968,5.539052856487853,18.11957623835035,7.069340562637472,18.988749480652753,6.897413498541485,18.654213781774697,6.348602616047228,18.180926383951714,5.668749882232346,19.519044413352425,4.643169208114811,48.51347870300225,5.521466410935043
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_bite_ps.wav,pleasant_surprised,135.99917763157896,0.02438222,0.017848184,3420.2043201246092,2009.3923833337196,2381.683194362387,470.4246519575529,5892.601920984968,2358.3971357329433,0.029989976,0.044997975,0.2030693730221519,0.21349015224285475,-0.010304079720753211,0.1032981911897739,-368.29178,114.26022,30.93709,70.96832,-1.4803252,36.24567,3.58627,32.87818,-17.41564,26.797094,-4.7707,25.920492,-6.5819626,12.428257,-11.387534,27.656788,-11.377501,20.404829,4.4264803,19.323887,-10.809552,21.370174,4.4084826,18.647343,-6.7251625,19.381632,0.24900779,0.29399356,0.242119,0.31364417,0.21868594,0.2642112,0.22395846,0.26239988,0.24317352,0.2716929,0.3198224,0.32754532,0.418925,0.3876271,0.44356078,0.3464089,0.46500063,0.35263708,0.44811708,0.31863973,0.3990155,0.36056718,0.28987086,0.30429977,18.055205157297056,5.2338398054735915,17.125222413182655,6.882872241993454,20.828019790599765,8.312963395366504,17.97829728032459,6.528052824157473,19.71699780381936,5.890008186497538,20.254817029125274,4.6699824169040935,48.772678789059114,4.486374779190124
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_boat_ps.wav,pleasant_surprised,117.45383522727273,0.031710368,0.02417193,3350.11010851881,2293.079066916812,2258.941491823067,533.8096113400744,5460.041451961436,2961.023354844016,0.027046917,0.044459518,0.2143294963430851,0.23663711663924444,-0.012756588724732263,0.1538649637916545,-389.9671,117.745224,32.53045,75.86136,2.724563,33.1995,-1.9669275,29.652784,-18.671001,34.49694,-4.7650003,21.933617,-17.613422,16.595785,-12.990982,22.213518,-13.781468,21.238373,-1.5127008,16.490055,-7.351693,19.075071,2.5085635,19.71017,1.0999475,21.21892,0.28441522,0.3287747,0.26906845,0.33178082,0.23492907,0.3170464,0.20774437,0.26977623,0.26213923,0.32717276,0.28301534,0.36415175,0.2673293,0.33321866,0.268103,0.2990621,0.3175476,0.36800447,0.3701998,0.32783258,0.40973565,0.36591074,0.32540637,0.32185057,15.211446371038003,4.531266718118209,18.309317688964487,8.53678968402196,21.482245348287666,9.267350754130923,20.05576219047071,7.606862408301863,20.50470026359707,7.414903218198489,20.05872891310486,4.991395090240717,49.487704858120445,5.59880797819734
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_bone_ps.wav,pleasant_surprised,129.19921875,0.034721732,0.02506494,2673.247434855515,2092.3481080609627,2166.0087220924856,526.5137507493334,4541.512044270833,2776.3650742997365,0.01380547,0.026265042,0.15571349344135801,0.2154816732495439,0.005829197623039371,0.14002261891657447,-375.54953,117.37654,61.075836,66.73244,-4.472869,32.589596,-5.4848385,29.66394,-21.707518,38.34621,-7.6009936,20.92768,-0.3488144,13.787259,-17.64708,24.498365,-7.5983715,19.487387,1.9037392,20.385221,-7.0297866,21.719255,4.8376184,20.179483,-1.6776737,22.373772,0.26382923,0.3295337,0.31329829,0.37322178,0.3122781,0.35024846,0.24918768,0.29777175,0.24442887,0.32428083,0.18224066,0.27251333,0.20853555,0.28024358,0.31923494,0.35982433,0.3489491,0.363719,0.37121806,0.36353594,0.28229833,0.32278186,0.2222255,0.2825989,18.823391135257385,4.974731227683149,18.599103107665098,7.616447752186414,22.45164946409258,8.723075223003288,20.350833612684777,7.126456549442707,19.398581764557868,6.227636535066453,20.73493660456671,5.22166569670408,47.11969682925406,5.3012008232855266
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_book_ps.wav,pleasant_surprised,123.046875,0.022767274,0.015932828,3081.980395025851,1867.5630232670906,2344.502692241247,549.633997133613,5538.0706787109375,2459.0493564651215,0.031004583,0.04525099,0.169451904296875,0.19187993884719803,-0.004708294390955128,0.1058074721603639,-379.04507,120.95391,51.338154,64.62643,-10.72214,31.814428,-2.7617574,25.445002,-21.20051,33.63925,-1.3019742,17.126102,-5.748433,13.643054,-17.024881,26.80204,-11.55644,18.90905,6.330365,14.969429,-11.204887,19.190477,10.386251,20.272976,-5.2806215,17.913445,0.35360757,0.366572,0.34782186,0.38443223,0.27681148,0.28105298,0.21946867,0.23647222,0.26217175,0.28920525,0.2838779,0.30993274,0.2805217,0.32774428,0.34028602,0.34759974,0.35236233,0.36344263,0.39266396,0.34549472,0.40729976,0.3344979,0.35093343,0.31747574,17.468717224526614,3.8172227341529563,16.661294380388142,7.37485543315438,20.647238892023136,7.674459403527542,17.969693358255515,6.180531762008913,19.226718631795386,6.102229793504122,19.61075935762524,5.153789283762519,48.94857746962962,4.982040983346681
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_bought_ps.wav,pleasant_surprised,103.359375,0.034279767,0.025711859,3330.104019875813,2192.556435301153,2244.9998476577516,519.7105686810307,5439.44091796875,2687.706448947945,0.026875652,0.03917991,0.20107305617559523,0.22694413412681197,-0.0055073648887765175,0.11740799115878017,-352.79938,122.66657,41.212803,75.40445,-8.240314,39.962605,-10.322169,32.72247,-24.711342,33.66504,0.934742,20.63788,-1.8819709,15.244124,-11.792892,22.665562,-13.428015,21.007135,4.914228,15.71852,-12.441533,17.83537,7.869311,18.802505,-1.5025059,20.593933,0.37577185,0.35240126,0.4049007,0.37739956,0.34485567,0.35695034,0.27045938,0.27341083,0.30346638,0.3196519,0.2769045,0.29628602,0.27855465,0.30103445,0.2897053,0.3234701,0.30440792,0.31295824,0.34137368,0.34060457,0.36564106,0.32639816,0.3690513,0.32722282,17.79187501417589,4.442033967288379,17.825344126591077,7.314347710071276,20.100405038284634,8.614006223116753,18.62157589667485,6.606209760747606,18.827240879864483,6.078904288152197,19.749620818329042,4.485425259230882,48.90496612911358,5.327361891768616
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_burn_ps.wav,pleasant_surprised,117.45383522727273,0.035762295,0.02897693,2837.254495126599,2032.2020615313843,2149.683758736073,498.6582090292022,4637.489318847656,2789.625858489382,0.021397725,0.036479946,0.18524678548177084,0.21090575991699595,-0.0034639885655090527,0.12822275931099741,-379.0284,121.32259,53.91264,67.96707,-18.588652,34.45733,-13.864371,41.375103,-1.4223064,22.697556,-6.171562,22.21828,-25.134018,20.834833,-20.72117,24.73107,-1.9073437,18.92986,3.5481708,19.623898,-8.472566,21.730135,7.1957183,17.365986,-1.0874295,21.91884,0.3562522,0.35951996,0.28108427,0.34843817,0.1805939,0.27290446,0.18334407,0.25087515,0.1970927,0.26565126,0.20590799,0.28633556,0.24196954,0.3120629,0.32276332,0.3509389,0.4109197,0.3970244,0.35324645,0.33067372,0.36759937,0.33210677,0.37103865,0.35294583,15.30117681485855,3.500675291549763,18.901524111293114,8.773504272473145,23.401422899868322,8.508211562369958,19.142530383550774,7.241265569534313,23.305575239159207,8.453840463430305,19.689620923943128,4.212102793930634,47.495311564539236,5.1359856432593665
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_cab_ps.wav,pleasant_surprised,123.046875,0.028958214,0.019873075,3129.6967370392917,1883.3867902989023,2188.089810662888,424.0327333193314,5349.620643028846,2227.056439553029,0.032458518,0.053308267,0.1921511919070513,0.19961547818280725,-0.008965543629966655,0.1264821702901012,-334.4957,112.16617,41.270218,62.370182,-34.013233,49.257122,-0.6982578,30.346869,-18.382326,27.423903,-0.36677372,20.514732,-7.365898,13.004293,-13.446997,26.099884,-5.747263,23.271795,8.167478,23.113226,-9.276373,24.106878,3.5495465,19.764786,-5.2910805,19.78374,0.2931536,0.28990126,0.28664213,0.3273883,0.2962579,0.33005393,0.24313347,0.26849782,0.28885743,0.30599964,0.33367056,0.3388245,0.3156848,0.32472128,0.31900132,0.27629206,0.35970467,0.31505328,0.38409606,0.334881,0.4315236,0.3462952,0.40062255,0.34124455,15.996745088336901,4.467165464306563,17.857118822582816,7.208211622707166,21.01988099827623,8.109134022640621,17.75659463621088,7.0469909997243345,19.223425020942873,5.907413425825172,20.23469753148664,5.165250863070697,47.66825245768731,5.584520396666952
D:\AI\EmoSpeech\dataset\TESS\YAF_pleasant_surprised\YAF_calm_ps.wav,pleasant_surprised,117.45383522727273,0.030598005,0.018152801,2917.252830817337,1958.934208096315,2238.5923263246245,494.8621750882689,5035.568649704392,2464.288191153586,0.025373973,0.04841957,0.16876055743243243,0.1933486890151915,-0.00428503233550648,0.1241797599827279,-343.5882,97.47834,55.973507,67.34823,-7.765003,29.999626,-12.43748,34.14,-29.690704,38.249893,2.874433,20.241623,0.48234594,17.390015,-22.033726,22.60431,-10.12341,18.436586,-0.3961852,13.261196,-16.108963,16.809256,7.520346,15.85488,-0.76793927,17.377424,0.29541388,0.30440697,0.31635424,0.3547141,0.2796779,0.28631014,0.29213977,0.33853468,0.24566382,0.25680098,0.22720785,0.27858734,0.270065,0.33524558,0.27287233,0.3064161,0.3524688,0.35299402,0.46130902,0.34566435,0.45664653,0.33710134,0.37202948,0.3336191,18.56407641002322,4.171636055202757,18.93423480917118,7.2367198773581745,22.166105767389297,8.057908472722968,19.10566851011206,6.12172893402055,19.709470247629408,5.613080101405901,20.529268952040944,4.5388116273963055,47.26419851485024,6.111442444265977
